flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
3555726.622836,9.000000,6.000000,223.226881,456.443389,17.902005,22.641245,11.612789,19.678810,33.147684,13.263934,30.253420,2.120218,2454.215777,7.165292,78344.449233,50082.332254,86103.078386,1064.169752,143900.787014,22393.205963,10755.448305,41044.630165,575.850265,58972.024702,14603.220974,21475.255058,110046.766936,704.153321,1.000000,1.000000,0.000000,0.000000,89.000000,147.000000,3.305229,0.296471,37.028763,103.734038,70.962546,24.082923,943.531631,0.000000,2.000000,0.000000,2.000000,13.000000,0.000000,0.000000,0.000000,1.018313,38.876965,42.162190,41.157819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,46.819478,5.000000,706.712966,25607.000000,23843.000000,10.000000,20.000000,36795.159636,29706.605543,120383.287082,11201.599279,70265.181254,122192.133171,127605.444430,9729.227739,BENIGN
6762033.235077,14.000000,9.000000,486.805285,349.797698,161.181134,20.195501,29.731462,48.611322,97.208891,3.830495,45.987163,41.222375,327.530348,0.965586,68577.964647,45069.693060,152042.360293,1259.575827,137836.259178,1516.316353,18269.069251,98863.407245,485.070695,125592.805244,19717.669032,11318.137349,39113.673704,805.773453,1.000000,0.000000,0.000000,0.000000,180.000000,162.000000,3.289012,0.928639,19.442145,78.238303,69.900037,44.284270,764.515032,1.000000,2.000000,0.000000,1.000000,9.000000,0.000000,0.000000,0.000000,1.126979,102.180453,37.583590,14.038491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,491.953381,7.000000,55.726031,22746.000000,35065.000000,12.000000,20.000000,63961.519558,38584.439960,95830.853062,11384.133399,77066.328916,58742.255876,165743.349220,15286.769257,BENIGN
3713382.996059,728.000000,5.000000,253.330346,638.533180,107.900456,34.537837,42.413047,3.277591,60.342021,14.235966,38.590526,39.268335,62181.126859,445.365756,58742.123139,47498.289777,118585.518403,1679.660664,125460.938277,19741.139418,16899.063663,23735.308784,361.312901,55126.309767,24207.164200,15764.835813,29811.400560,601.822028,1.000000,0.000000,0.000000,0.000000,142.000000,219.000000,438.848233,0.623461,21.057644,122.224491,71.616235,42.889114,1046.144863,1.000000,164.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,0.825404,77.163930,69.200385,13.822973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,682.628347,5.000000,189.648199,25047.000000,27192.000000,6.000000,20.000000,62726.006079,55458.774872,81900.916248,23436.541404,112736.648257,79629.651241,121770.410196,12313.808533,DDoS
3384580.407572,15.000000,9.000000,548.912939,314.471906,116.975562,28.299603,25.574562,36.797490,111.199903,5.113659,27.601434,35.255048,1206.110497,4.438433,47533.079601,45327.371331,119211.116105,622.809206,151716.738133,26276.345506,14420.764818,109904.740408,393.064723,124542.835998,24044.227577,28758.125408,89917.571858,509.791080,0.000000,1.000000,0.000000,0.000000,259.000000,203.000000,1.898651,2.672176,29.090100,155.357510,26.254044,27.105610,1364.533842,0.000000,2.000000,0.000000,2.000000,12.000000,0.000000,0.000000,0.000000,0.088412,62.668392,50.485668,54.264183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,788.207632,10.000000,390.924377,62053.000000,47058.000000,12.000000,20.000000,33989.445871,26164.367012,158041.323253,7422.690933,95181.680266,54606.101748,125888.640272,6504.437776,BENIGN
3683396.031989,10.000000,15.000000,456.300875,458.334498,105.695330,9.383199,66.006526,37.995286,61.531634,5.797188,20.183766,29.466849,1210.329414,3.697963,61560.146232,29775.697926,55384.745200,70.629362,49267.988406,10660.672149,20739.975336,59608.075308,749.769025,190919.741654,17867.650065,5581.487819,87702.950810,423.919319,0.000000,0.000000,0.000000,0.000000,176.000000,151.000000,1.764931,0.945169,15.200051,90.481878,23.880125,44.913360,1663.412011,0.000000,1.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.882507,54.682357,67.039777,58.316940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,361.539470,9.000000,476.680391,11899.000000,45445.000000,2.000000,20.000000,81094.616258,363.371384,115194.558600,14017.347800,79171.287555,79107.747289,201266.442948,10947.877503,BENIGN
4567139.680907,14.000000,5.000000,829.580483,552.392920,156.131117,2.485307,40.272255,38.990536,51.845280,3.956328,58.410434,28.677941,526.268597,3.811884,52175.047757,36332.187887,143373.929031,926.510690,15408.756717,23070.723308,16638.080228,64166.856161,507.711267,79611.488881,20837.170109,20259.513796,46476.631677,334.740543,0.000000,0.000000,0.000000,0.000000,151.000000,246.000000,1.007444,0.937309,15.019253,48.581707,57.993713,53.936807,853.033790,0.000000,2.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.362194,47.175338,47.879111,37.195110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,842.395065,12.000000,220.719898,26318.000000,39715.000000,9.000000,20.000000,24155.766570,14402.716657,166473.883354,406.497556,63251.720589,82152.559656,121722.384072,25965.764091,BENIGN
6741345.149319,18.000000,9.000000,523.008375,483.740913,99.689788,13.325218,47.274053,32.157095,124.698040,18.045829,50.091373,34.862320,1300.081305,3.541848,56737.808220,33543.385098,88472.920099,878.851951,178176.321738,14250.285601,14309.745946,71992.775910,404.021984,133035.075942,11674.114267,9657.621346,72766.011148,531.490352,1.000000,1.000000,0.000000,0.000000,155.000000,246.000000,2.082796,1.940742,0.560397,77.463105,34.038337,6.519343,1014.112291,1.000000,2.000000,0.000000,1.000000,6.000000,0.000000,0.000000,0.000000,2.669469,29.980223,48.467986,61.336503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,646.683763,8.000000,679.115668,15797.000000,18054.000000,4.000000,20.000000,25147.947302,56826.333447,79831.268982,12473.187665,68046.683371,50181.574348,196296.782231,4717.192733,BENIGN
6883509.070375,7.000000,1.000000,491.623564,552.511032,24.882417,13.802134,52.387055,11.406416,42.688084,0.724212,29.645486,42.633507,1361.158412,4.804675,49386.111329,46506.003684,127944.115152,1767.121861,86923.123395,28595.478236,25398.596667,90801.560839,453.651867,87404.324145,24944.438883,16092.610137,23656.449123,444.011173,0.000000,1.000000,0.000000,0.000000,233.000000,250.000000,0.061797,2.041694,27.957624,89.068903,51.708530,51.338263,969.441751,0.000000,1.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.439290,56.142276,25.233237,30.195815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,722.526618,7.000000,254.366362,34829.000000,9343.000000,8.000000,20.000000,91984.852622,70903.674534,149882.691792,13897.452635,99500.878783,68431.189678,159614.875444,7545.567632,BENIGN
7808850.975873,7.000000,8.000000,310.328369,264.593757,163.722893,8.970048,85.088221,37.932137,36.257920,6.542842,48.199135,20.032752,1224.642971,5.314658,75736.868473,67665.100736,109747.698146,1185.765888,29292.086753,1528.419886,27588.352903,69769.268108,557.935645,72616.502514,27629.889148,22300.109883,70927.796814,147.343935,0.000000,0.000000,0.000000,0.000000,295.000000,150.000000,1.431245,1.860680,21.712766,141.600324,50.927145,38.713681,963.178386,0.000000,1.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.128353,78.888362,69.291182,60.630456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,495.974337,12.000000,686.382987,20222.000000,19285.000000,6.000000,20.000000,56095.133898,43661.694365,132779.194478,6967.072612,104028.891874,102122.135203,206077.147551,25042.982566,BENIGN
5610704.748912,11.000000,5.000000,365.627684,438.576667,123.340768,11.529790,29.393792,22.938412,19.762947,24.123841,12.602134,15.747028,1134.029597,2.581740,21837.882406,11497.544225,115603.957362,1446.112940,74898.018305,9895.280422,21240.524284,59497.941957,419.671905,93091.566812,16456.751305,12444.491318,72402.449106,444.822124,0.000000,0.000000,0.000000,0.000000,267.000000,110.000000,1.621955,1.842589,9.854282,81.121393,48.735476,39.346862,1011.446639,0.000000,2.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.391211,64.037585,39.213106,25.701480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,208.847455,11.000000,388.812836,60551.000000,64101.000000,8.000000,20.000000,35639.715315,42089.056153,25624.314949,8264.982902,24807.806979,64121.152514,174097.576985,17426.359270,BENIGN
20358435.129881,52.000000,11.000000,682.445926,471.688622,221.788794,11.516792,56.470768,30.569553,26.128886,15.426607,57.597393,31.238592,2052.368770,6.415533,32166.222650,51921.941509,62465.026974,321.463318,107058.602674,29553.086113,17538.840006,64929.473525,322.897461,151844.022986,12474.553016,25215.284385,21560.644160,273.140308,1.000000,0.000000,0.000000,0.000000,235.000000,226.000000,2.287958,1.340852,19.835526,72.390538,53.224604,30.655021,452.179581,1.000000,1.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,1.118969,25.051029,35.357778,85.249160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,673.893810,6.000000,281.254050,26414.000000,14296.000000,8.000000,20.000000,30015.966664,46629.595380,88921.639490,18107.164168,91773.324197,80478.372617,204804.553578,9758.623563,Infiltration
4121441.955074,11.000000,12.000000,795.401193,420.661967,137.434770,7.183242,54.613958,25.599323,144.062075,6.626147,26.038299,41.425515,2163.282541,5.622724,28603.739226,28187.132850,78531.413547,466.623051,60365.728441,29754.372934,26327.919422,71423.107195,441.739720,43317.684121,31087.203290,12414.041166,72717.072854,662.305744,0.000000,0.000000,0.000000,0.000000,275.000000,172.000000,1.727607,2.354653,22.951464,83.710530,90.228240,46.248088,1106.694258,1.000000,2.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.526898,23.335777,63.125506,49.427770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,661.246210,0.000000,78.124471,53040.000000,40793.000000,1.000000,20.000000,52807.321128,27771.603442,116109.962813,4539.186507,68902.485653,74805.913260,153203.357202,17726.629881,BENIGN
4428051.806019,8.000000,2.000000,674.348620,588.027741,135.427956,1.709162,32.773032,47.320897,33.948954,36.887457,27.396595,18.178234,759.941723,7.514019,91090.977788,66247.238290,105004.954760,231.462582,98716.052138,14045.785335,2042.842599,60443.184933,856.249599,155412.709123,8858.284843,14117.262396,129167.032110,544.614728,1.000000,1.000000,0.000000,0.000000,205.000000,175.000000,4.899697,1.509637,10.193021,177.526345,84.633312,35.834001,799.910541,0.000000,1.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,1.550047,57.337573,44.032893,39.215475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,379.229350,6.000000,34.694208,49023.000000,59944.000000,11.000000,20.000000,25263.481642,16785.882797,119511.700901,4963.488579,103738.466881,76816.513517,116442.900270,13690.036335,BENIGN
5358827.738000,12.000000,4.000000,586.845425,360.464084,21.529053,13.275630,39.198312,50.937102,81.603282,11.393253,40.598403,33.563459,366.793703,2.526402,32625.700331,62434.108693,113727.960003,306.754188,122141.454302,44047.158915,19197.715969,72382.362836,528.909346,133815.082499,9364.726981,17711.383604,90041.734519,500.112659,1.000000,0.000000,0.000000,0.000000,219.000000,136.000000,0.459747,2.055445,13.480676,180.234246,27.543047,11.843821,401.150250,1.000000,2.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,0.661659,39.917073,101.191296,20.418448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,409.071988,10.000000,574.329751,24978.000000,58366.000000,8.000000,20.000000,50407.141029,30760.854596,156063.861759,5316.667313,60328.654308,116907.660243,286922.552321,22508.700788,BENIGN
3694120.132947,6.000000,6.000000,387.262114,877.274358,24.911939,38.344238,55.137507,55.545563,14.750734,34.271340,55.514671,32.442012,1141.506503,5.746748,64864.396242,40418.407259,81034.368875,254.712086,10284.462096,27139.863883,26810.815348,46458.982870,434.353160,134412.570892,11201.693161,19774.944832,87408.081657,481.744743,0.000000,0.000000,0.000000,0.000000,195.000000,240.000000,1.523175,2.720062,0.783143,23.138264,37.941757,47.176524,970.236354,1.000000,1.000000,0.000000,2.000000,7.000000,0.000000,0.000000,0.000000,0.696427,72.387131,56.170145,56.466947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,341.991214,14.000000,214.920167,65034.000000,42020.000000,3.000000,20.000000,49018.729869,31827.581222,127491.938883,9747.691337,65457.539310,84441.078507,59373.541859,21650.464804,BENIGN
3131565.105424,12.000000,6.000000,407.117033,269.601442,63.251608,21.682954,30.578783,25.881382,108.568994,7.391067,44.144532,28.941575,518.784680,4.898140,27421.589633,28669.355714,130327.323174,1756.532565,72811.510073,41586.356850,14061.267556,62987.640100,562.889603,17903.391243,22847.607764,3663.382482,86557.530772,534.635473,0.000000,1.000000,0.000000,0.000000,244.000000,229.000000,1.145289,1.437792,20.182801,37.556360,64.953836,47.406410,400.112499,1.000000,1.000000,0.000000,1.000000,13.000000,0.000000,0.000000,0.000000,0.673733,71.531489,28.310818,72.232392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,816.801919,13.000000,561.048194,51028.000000,22839.000000,12.000000,20.000000,42435.003776,64105.915318,34068.707151,6087.961032,63186.225914,60980.873985,153184.881026,33467.986586,BENIGN
6324379.595450,14.000000,3.000000,314.582891,581.922228,63.373687,27.980171,57.874212,19.179216,114.512362,4.600913,33.634313,39.016083,419.938692,4.852572,54454.897291,54972.711833,52893.376271,665.765834,195769.907173,20140.195149,15024.799516,104794.174700,354.004378,85556.884835,24964.473996,18867.956540,103277.785575,312.195137,1.000000,1.000000,0.000000,0.000000,207.000000,206.000000,2.134044,0.216254,12.975367,150.683085,67.652371,20.081193,533.828995,1.000000,1.000000,0.000000,2.000000,11.000000,0.000000,0.000000,0.000000,0.825347,43.780102,33.214166,30.193474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,798.725243,2.000000,516.830516,60741.000000,37817.000000,1.000000,20.000000,40947.141674,37438.273745,103268.810201,4557.365128,50847.336323,68154.287367,190289.917766,20328.509863,BENIGN
7436223.640794,12.000000,7.000000,277.120694,406.186731,46.276875,24.592742,49.808947,42.019053,142.351111,8.421280,39.041428,0.898834,266.422026,3.350420,114391.889329,37878.812589,105628.150578,897.607818,137002.765825,37006.795125,16880.615804,49353.252528,651.479504,61171.083817,21641.512025,18826.114846,38597.105163,530.609769,0.000000,1.000000,0.000000,0.000000,186.000000,197.000000,0.363051,0.769102,23.051318,90.652682,58.199688,48.817452,1056.763964,1.000000,1.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.428239,10.817190,61.495566,45.144124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,461.390626,10.000000,563.262857,11142.000000,10016.000000,5.000000,20.000000,56429.020751,25383.011224,27467.620962,11340.950262,61144.183191,88201.484683,104179.358004,17456.928888,BENIGN
6505769.534255,7.000000,4.000000,426.021666,406.517215,89.167360,18.799359,77.626912,36.373475,98.129855,14.935530,33.737102,25.311340,1723.053380,4.221622,66044.439224,65120.161808,71278.067739,557.324166,118533.846735,27834.000069,13887.628218,123099.612604,440.793692,81643.215550,25548.332692,22081.257736,61939.497066,338.615539,0.000000,0.000000,0.000000,0.000000,263.000000,197.000000,1.239559,1.142046,22.593809,144.885948,58.072375,21.265058,969.064291,0.000000,1.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.293326,88.453497,21.895315,5.641914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,810.570391,7.000000,241.991730,25882.000000,45879.000000,6.000000,20.000000,58905.962784,50273.755941,79050.181629,11886.124005,89662.923079,84626.407144,112079.175092,23858.385394,BENIGN
4044071.865808,3.000000,6.000000,325.669488,127.388625,2.061578,26.941547,50.925160,16.809033,58.531982,7.290493,57.530211,21.750305,634.420944,9.474044,33411.874288,63139.982436,96671.852643,1618.919073,79745.570745,13621.974725,17805.881973,76276.062871,411.163650,114266.947589,29679.985490,18620.020958,76121.243736,263.641098,1.000000,0.000000,0.000000,0.000000,110.000000,91.000000,1.221331,0.014741,16.084254,105.238264,68.623821,21.809254,765.528840,1.000000,2.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,0.750819,34.983930,47.145616,55.796028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,313.332008,2.000000,621.102631,30961.000000,43730.000000,4.000000,20.000000,20218.343055,61359.695278,111922.564605,20466.939593,116394.311840,72392.144434,102422.054011,19865.861224,BENIGN
5436541.824802,8.000000,8.000000,260.141261,683.509301,129.752079,33.207960,50.418711,40.444457,34.270271,16.037352,23.088077,44.466115,906.658586,2.203325,39736.422724,14610.307871,84661.262628,437.559921,150821.235592,40865.848399,27891.315490,108143.701495,408.381742,65088.675374,9278.869007,21230.799908,101263.870610,377.049668,1.000000,0.000000,0.000000,0.000000,254.000000,176.000000,0.983275,1.832881,27.509495,138.572142,83.958108,21.301479,364.884714,0.000000,2.000000,0.000000,1.000000,8.000000,0.000000,0.000000,0.000000,1.627210,21.915430,37.239441,30.307915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,808.117756,14.000000,718.889904,56083.000000,60242.000000,1.000000,20.000000,81942.121613,46937.276265,81563.486902,6327.828045,81738.547757,79418.874127,292954.813105,25167.637264,BENIGN
7169739.007697,4.000000,5.000000,955.435861,799.474213,7.905181,14.166882,80.379608,29.841033,50.310652,27.804570,92.840315,43.554380,886.363759,4.336572,24663.835062,34234.751229,103956.570238,1068.854139,81615.458166,19823.279630,22250.098270,33049.831776,498.431941,52141.957793,24528.294948,19396.307140,107791.695753,732.602299,0.000000,0.000000,0.000000,0.000000,223.000000,175.000000,1.940763,0.132137,22.068108,93.679818,30.852942,36.685127,502.018706,1.000000,1.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000,1.542363,54.471445,43.469660,36.465896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,648.995574,8.000000,605.670740,24142.000000,15123.000000,11.000000,20.000000,33631.352063,67080.002841,125761.367301,9444.774110,85106.240049,38338.198323,103004.758728,1876.872819,BENIGN
7255526.474711,7.000000,2.000000,293.587567,545.779065,113.525657,23.980845,51.502749,23.691427,69.783627,7.244001,21.076416,27.913553,1077.261418,4.927208,38941.646927,22274.034147,70211.666124,887.936327,164120.655662,18093.416683,23985.599245,53788.480664,329.619020,61817.694814,25639.171187,19496.801555,92884.035871,261.726265,1.000000,0.000000,0.000000,0.000000,64.000000,236.000000,2.789300,2.217843,30.139099,35.624722,38.385817,40.696377,1380.499800,0.000000,1.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.934768,62.562953,66.744903,54.669009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,568.585544,6.000000,40.712352,42708.000000,18649.000000,8.000000,20.000000,41013.503228,2215.064592,46477.727808,10307.041165,52779.506539,68779.880508,179794.021080,28736.804017,BENIGN
